판매일,본부,판매처,매출,시도,목표액,지출,손익,누적손익
6/2/2016,미래혁신본부,서울 본사,0.006096892291404,,,,,
6/2/2016,미래혁신본부,서울 본사,0.002024447480452,,,,,
6/2/2016,공공사업본부,서울 본사,0.002686254257416,,,,,
6/2/2016,공공사업본부,인천 지점,0.003301240366714,,,,,
6/2/2016,미래혁신본부,제주 지점,0.002167482548904,,,,,
6/2/2016,금융사업본부,서울 본사,0.005391644076344,,,,,
6/2/2016,미래혁신본부,제주 지점,0.004569535804722,,,,,
6/2/2016,금융사업본부,서울 본사,0.001205116866102,,,,,
6/2/2016,금융사업본부,인천 지점,0.012036547480181,,,,,
6/2/2016,공공사업본부,성남 지점,0.002781047783344,,,,,
6/2/2016,금융사업본부,성남 지점,0.008303915953030,,,,,
6/2/2016,공공사업본부,서울 본사,0.005188855619244,,,,,
6/2/2016,미래혁신본부,제주 지점,0.000590801346643,,,,,
6/2/2016,공공사업본부,서울 본사,0.006695422219713,,,,,
6/2/2016,금융사업본부,제주 지점,0.007762211310239,,,,,
6/2/2016,미래혁신본부,서울 본사,0.001023968410087,,,,,
6/2/2016,금융사업본부,인천 지점,0.000538958324894,,,,,
6/3/2016,금융사업본부,성남 지점,0.004903985730855,,,,,
6/3/2016,공공사업본부,서울 본사,0.003677521904615,,,,,
6/3/2016,미래혁신본부,성남 지점,0.009420800810698,,,,,
6/3/2016,금융사업본부,서울 본사,0.003725619755299,,,,,
6/3/2016,금융사업본부,제주 지점,0.005691044674960,,,,,
6/3/2016,금융사업본부,제주 지점,0.009822410658232,,,,,
6/3/2016,공공사업본부,서울 본사,0.003005603305090,,,,,
6/3/2016,금융사업본부,서울 본사,0.007127836051907,,,,,
6/3/2016,미래혁신본부,서울 본사,0.006985908149113,,,,,
6/3/2016,금융사업본부,인천 지점,0.010269644620869,,,,,
6/3/2016,금융사업본부,제주 지점,0.003343597074138,,,,,
6/3/2016,공공사업본부,인천 지점,0.005279566441809,,,,,
6/3/2016,미래혁신본부,인천 지점,0.008898201888985,,,,,
6/3/2016,금융사업본부,서울 본사,0.011523763997174,,,,,
6/3/2016,미래혁신본부,제주 지점,0.002742160800681,,,,,
6/3/2016,공공사업본부,제주 지점,0.008862495942033,,,,,
6/3/2016,금융사업본부,인천 지점,0.004856709079350,,,,,
6/3/2016,공공사업본부,제주 지점,0.009266683438601,,,,,
6/3/2016,공공사업본부,성남 지점,0.006469418472555,,,,,
6/3/2016,금융사업본부,서울 본사,0.003937523206792,,,,,
6/3/2016,공공사업본부,인천 지점,0.004629137067535,,,,,
6/3/2016,공공사업본부,인천 지점,0.001753054267087,,,,,
6/3/2016,금융사업본부,인천 지점,0.006883871596995,,,,,
6/3/2016,공공사업본부,제주 지점,0.009205475840808,,,,,
6/3/2016,공공사업본부,제주 지점,0.005609810020651,,,,,
6/3/2016,공공사업본부,서울 본사,0.007268734624211,,,,,
6/3/2016,미래혁신본부,제주 지점,0.008378083292881,,,,,
6/3/2016,미래혁신본부,제주 지점,0.001900952232559,,,,,
6/3/2016,금융사업본부,인천 지점,0.003281367423924,,,,,
6/3/2016,금융사업본부,서울 본사,0.002272609836122,,,,,
6/3/2016,금융사업본부,성남 지점,0.006508511091134,,,,,
6/3/2016,미래혁신본부,인천 지점,0.009416051400505,,,,,
6/3/2016,공공사업본부,인천 지점,0.008422930259855,,,,,
6/3/2016,공공사업본부,인천 지점,0.006045703520071,,,,,
6/3/2016,공공사업본부,서울 본사,0.003239229877499,,,,,
6/4/2016,공공사업본부,제주 지점,0.003017999948368,,,,,
6/4/2016,금융사업본부,서울 본사,0.001467066811714,,,,,
6/4/2016,금융사업본부,성남 지점,0.002291480576318,,,,,
6/4/2016,공공사업본부,인천 지점,0.006129612906125,,,,,
6/4/2016,금융사업본부,성남 지점,0.004064054014769,,,,,
6/4/2016,금융사업본부,서울 본사,0.003925118914345,,,,,
6/4/2016,공공사업본부,인천 지점,0.005042618009347,,,,,
6/4/2016,미래혁신본부,성남 지점,0.008030832637434,,,,,
6/4/2016,금융사업본부,제주 지점,0.005848240420021,,,,,
6/4/2016,공공사업본부,인천 지점,0.008607274230491,,,,,
6/4/2016,공공사업본부,성남 지점,0.003006484482017,,,,,
6/4/2016,금융사업본부,서울 본사,0.007642759050511,,,,,
6/4/2016,금융사업본부,성남 지점,0.003339680858672,,,,,
6/4/2016,미래혁신본부,제주 지점,0.001619655399157,,,,,
6/4/2016,공공사업본부,성남 지점,0.006355956189522,,,,,
6/4/2016,공공사업본부,서울 본사,0.000626418463842,,,,,
6/4/2016,금융사업본부,제주 지점,0.008419510700764,,,,,
6/4/2016,공공사업본부,서울 본사,0.010858835637692,,,,,
6/4/2016,공공사업본부,인천 지점,0.005842675116875,,,,,
6/4/2016,공공사업본부,제주 지점,0.007727029040239,,,,,
6/4/2016,금융사업본부,인천 지점,0.003353687641205,,,,,
6/4/2016,금융사업본부,성남 지점,0.005106602275983,,,,,
6/4/2016,금융사업본부,제주 지점,0.002183532773815,,,,,
6/4/2016,금융사업본부,제주 지점,0.008860905980074,,,,,
6/5/2016,공공사업본부,성남 지점,0.006109573472930,,,,,
6/5/2016,미래혁신본부,인천 지점,0.010283375102065,,,,,
6/5/2016,미래혁신본부,제주 지점,0.004053608069013,,,,,
6/5/2016,공공사업본부,서울 본사,0.003448498031111,,,,,
6/5/2016,공공사업본부,제주 지점,0.005213038928091,,,,,
6/5/2016,공공사업본부,성남 지점,0.006980742164374,,,,,
6/5/2016,미래혁신본부,인천 지점,0.005505973052881,,,,,
6/5/2016,공공사업본부,서울 본사,0.006556372842622,,,,,
6/5/2016,미래혁신본부,인천 지점,0.008681844875564,,,,,
6/5/2016,공공사업본부,성남 지점,0.002806028938161,,,,,
6/5/2016,금융사업본부,성남 지점,0.005043713215062,,,,,
6/5/2016,공공사업본부,인천 지점,0.007200187379886,,,,,
6/5/2016,금융사업본부,성남 지점,0.013060367589269,,,,,
6/5/2016,공공사업본부,서울 본사,0.006080540120657,,,,,
6/5/2016,공공사업본부,인천 지점,0.006176591364917,,,,,
6/5/2016,공공사업본부,성남 지점,0.011367528738579,,,,,
6/5/2016,공공사업본부,성남 지점,0.002857900022073,,,,,
6/5/2016,공공사업본부,서울 본사,0.005223777793433,,,,,
6/5/2016,공공사업본부,인천 지점,0.006652096551209,,,,,
6/5/2016,공공사업본부,인천 지점,0.003677047889840,,,,,
6/5/2016,공공사업본부,성남 지점,0.003758849115220,,,,,
6/5/2016,공공사업본부,성남 지점,0.006676562041318,,,,,
6/5/2016,공공사업본부,제주 지점,0.006408616657326,,,,,
6/5/2016,금융사업본부,성남 지점,0.007180334339078,,,,,
6/5/2016,공공사업본부,성남 지점,0.004168242944101,,,,,
6/5/2016,금융사업본부,인천 지점,0.005301216142138,,,,,
6/5/2016,공공사업본부,제주 지점,0.004505222485417,,,,,
6/5/2016,공공사업본부,제주 지점,0.010581014310684,,,,,
6/5/2016,미래혁신본부,제주 지점,0.002506836832427,,,,,
6/5/2016,금융사업본부,인천 지점,0.006893471416700,,,,,
6/5/2016,미래혁신본부,성남 지점,0.004920483331093,,,,,
6/5/2016,공공사업본부,서울 본사,0.003914803585681,,,,,
6/5/2016,공공사업본부,제주 지점,0.003043743613434,,,,,
6/6/2016,금융사업본부,성남 지점,0.010127038237353,,,,,
6/6/2016,공공사업본부,인천 지점,0.002527692605399,,,,,
6/6/2016,미래혁신본부,제주 지점,0.002637753526771,,,,,
6/6/2016,금융사업본부,제주 지점,0.008762409805099,,,,,
6/6/2016,미래혁신본부,제주 지점,0.005748706329113,,,,,
6/6/2016,금융사업본부,인천 지점,0.006810672275931,,,,,
6/6/2016,금융사업본부,서울 본사,0.003543142604608,,,,,
6/6/2016,공공사업본부,서울 본사,0.004859904791556,,,,,
6/6/2016,금융사업본부,인천 지점,0.004699020616587,,,,,
6/6/2016,미래혁신본부,제주 지점,0.003354710267827,,,,,
6/6/2016,공공사업본부,성남 지점,0.003386289264287,,,,,
6/6/2016,미래혁신본부,서울 본사,0.000503865176512,,,,,
6/6/2016,공공사업본부,제주 지점,0.005448438625774,,,,,
6/6/2016,금융사업본부,제주 지점,0.008354600108901,,,,,
6/6/2016,공공사업본부,인천 지점,0.001988136385102,,,,,
6/6/2016,미래혁신본부,성남 지점,0.007377406470466,,,,,
6/6/2016,금융사업본부,제주 지점,0.005548922762205,,,,,
6/6/2016,공공사업본부,성남 지점,0.004502009720173,,,,,
6/6/2016,공공사업본부,인천 지점,0.001524524469310,,,,,
6/6/2016,미래혁신본부,제주 지점,0.005545797048946,,,,,
6/6/2016,금융사업본부,인천 지점,0.003950160201367,,,,,
6/6/2016,미래혁신본부,서울 본사,0.007151232895010,,,,,
6/6/2016,공공사업본부,서울 본사,0.001870105618564,,,,,
6/6/2016,공공사업본부,인천 지점,0.004964663939769,,,,,
6/6/2016,공공사업본부,서울 본사,0.001042933830875,,,,,
6/6/2016,공공사업본부,서울 본사,0.004119868058405,,,,,
6/6/2016,금융사업본부,성남 지점,0.004933223202550,,,,,
6/6/2016,공공사업본부,서울 본사,0.006091648872182,,,,,
6/6/2016,미래혁신본부,서울 본사,0.000662904811563,,,,,
6/7/2016,공공사업본부,제주 지점,0.005714012336154,,,,,
6/7/2016,공공사업본부,인천 지점,0.007115248136782,,,,,
6/7/2016,금융사업본부,성남 지점,0.007355744122655,,,,,
6/7/2016,공공사업본부,제주 지점,0.008755444091744,,,,,
6/7/2016,금융사업본부,제주 지점,0.004552926985882,,,,,
6/7/2016,공공사업본부,서울 본사,0.005579120419976,,,,,
6/7/2016,공공사업본부,성남 지점,0.000920890053512,,,,,
6/7/2016,미래혁신본부,제주 지점,0.004796882277638,,,,,
6/7/2016,공공사업본부,인천 지점,0.005273189849352,,,,,
6/7/2016,금융사업본부,서울 본사,0.003738597311150,,,,,
6/7/2016,공공사업본부,서울 본사,0.006659967216449,,,,,
6/7/2016,금융사업본부,제주 지점,0.010533915635624,,,,,
6/7/2016,금융사업본부,서울 본사,0.001111765116475,,,,,
6/7/2016,금융사업본부,성남 지점,0.006457185143269,,,,,
6/7/2016,공공사업본부,인천 지점,0.002474595152561,,,,,
6/7/2016,미래혁신본부,제주 지점,0.002761671646873,,,,,
6/7/2016,공공사업본부,성남 지점,0.005825719016341,,,,,
6/7/2016,공공사업본부,성남 지점,0.000395616759117,,,,,
6/7/2016,금융사업본부,인천 지점,0.003082945774650,,,,,
6/7/2016,미래혁신본부,성남 지점,0.004241706447085,,,,,
6/7/2016,미래혁신본부,성남 지점,0.004295826628849,,,,,
6/7/2016,미래혁신본부,성남 지점,0.004706091147075,,,,,
6/7/2016,미래혁신본부,제주 지점,0.002606812677001,,,,,
6/7/2016,금융사업본부,제주 지점,0.011115585382662,,,,,
6/7/2016,공공사업본부,서울 본사,0.002073242488207,,,,,
6/7/2016,금융사업본부,서울 본사,0.001084363883596,,,,,
6/7/2016,미래혁신본부,성남 지점,0.000763149862950,,,,,
6/7/2016,미래혁신본부,서울 본사,0.001680013914136,,,,,
6/7/2016,공공사업본부,인천 지점,0.008835741658933,,,,,
6/7/2016,공공사업본부,인천 지점,0.002453999806882,,,,,
6/7/2016,금융사업본부,인천 지점,0.008842449317526,,,,,
6/7/2016,금융사업본부,인천 지점,0.005662730519073,,,,,
6/7/2016,금융사업본부,서울 본사,0.002938590147635,,,,,
6/7/2016,공공사업본부,인천 지점,0.002391609383206,,,,,
6/7/2016,금융사업본부,서울 본사,0.002287474000564,,,,,
6/7/2016,금융사업본부,성남 지점,0.008429821271828,,,,,
6/7/2016,금융사업본부,제주 지점,0.002350082630408,,,,,
6/7/2016,공공사업본부,제주 지점,0.002365547779909,,,,,
6/7/2016,공공사업본부,서울 본사,0.006371944511980,,,,,
6/8/2016,공공사업본부,제주 지점,0.007528025720646,,,,,
6/8/2016,미래혁신본부,제주 지점,0.002203962793038,,,,,
6/8/2016,금융사업본부,제주 지점,0.004367942844056,,,,,
6/8/2016,공공사업본부,서울 본사,0.002850651971492,,,,,
6/8/2016,공공사업본부,성남 지점,0.001988938342757,,,,,
6/8/2016,공공사업본부,제주 지점,0.013404795088103,,,,,
6/8/2016,금융사업본부,인천 지점,0.005987450272692,,,,,
6/8/2016,공공사업본부,성남 지점,0.006320712046155,,,,,
6/8/2016,미래혁신본부,인천 지점,0.003743589884474,,,,,
6/8/2016,공공사업본부,서울 본사,0.003015372733943,,,,,
6/8/2016,공공사업본부,인천 지점,0.000643314472790,,,,,
6/8/2016,공공사업본부,인천 지점,0.005449777884757,,,,,
6/8/2016,금융사업본부,성남 지점,0.000713184433071,,,,,
6/8/2016,공공사업본부,성남 지점,0.001451605986027,,,,,
6/8/2016,공공사업본부,성남 지점,0.003020396080967,,,,,
6/8/2016,금융사업본부,인천 지점,0.008335943659270,,,,,
6/8/2016,공공사업본부,제주 지점,0.004567510513637,,,,,
6/8/2016,미래혁신본부,성남 지점,0.002123114344275,,,,,
6/8/2016,공공사업본부,서울 본사,0.004157059539336,,,,,
6/8/2016,공공사업본부,제주 지점,0.001819561850240,,,,,
6/8/2016,미래혁신본부,제주 지점,0.002743202374956,,,,,
6/8/2016,미래혁신본부,인천 지점,0.001282052129380,,,,,
6/8/2016,미래혁신본부,인천 지점,0.002593929917084,,,,,
6/8/2016,공공사업본부,제주 지점,0.000729286473039,,,,,
6/8/2016,공공사업본부,인천 지점,0.000971758882174,,,,,
6/8/2016,미래혁신본부,인천 지점,0.006932172640354,,,,,
6/8/2016,미래혁신본부,제주 지점,0.003765611375128,,,,,
6/8/2016,미래혁신본부,인천 지점,0.003969039094725,,,,,
6/8/2016,공공사업본부,성남 지점,0.008584051618734,,,,,
6/9/2016,금융사업본부,제주 지점,0.005311045186164,,,,,
6/9/2016,금융사업본부,인천 지점,0.007295896725908,,,,,
6/9/2016,공공사업본부,성남 지점,0.000363110079908,,,,,
6/9/2016,미래혁신본부,성남 지점,0.001163939836733,,,,,
6/9/2016,공공사업본부,서울 본사,0.005937208623217,,,,,
6/9/2016,공공사업본부,인천 지점,0.010339347966376,,,,,
6/9/2016,공공사업본부,제주 지점,0.002422922706325,,,,,
6/9/2016,공공사업본부,성남 지점,0.008282822024768,,,,,
6/9/2016,공공사업본부,인천 지점,0.008425356740893,,,,,
6/9/2016,미래혁신본부,서울 본사,0.007218498827080,,,,,
6/9/2016,공공사업본부,제주 지점,0.000421012693159,,,,,
6/9/2016,금융사업본부,성남 지점,0.000336268877216,,,,,
6/9/2016,금융사업본부,제주 지점,0.005365472535239,,,,,
6/9/2016,공공사업본부,인천 지점,0.004847932626748,,,,,
6/9/2016,금융사업본부,성남 지점,0.003936031466420,,,,,
6/9/2016,금융사업본부,인천 지점,0.009993814705542,,,,,
6/9/2016,미래혁신본부,인천 지점,0.011769913357198,,,,,
6/9/2016,공공사업본부,서울 본사,0.008811056723482,,,,,
6/9/2016,금융사업본부,서울 본사,0.001574272235629,,,,,
6/9/2016,공공사업본부,서울 본사,0.002365739316039,,,,,
6/9/2016,미래혁신본부,성남 지점,0.002922406092108,,,,,
6/9/2016,공공사업본부,제주 지점,0.006013903779421,,,,,
6/10/2016,공공사업본부,서울 본사,0.008088123342254,,,,,
6/10/2016,금융사업본부,서울 본사,0.006926178355893,,,,,
6/10/2016,금융사업본부,서울 본사,0.001245167453686,,,,,
6/10/2016,공공사업본부,성남 지점,0.005329994022302,,,,,
6/10/2016,공공사업본부,인천 지점,0.008815084655527,,,,,
6/10/2016,금융사업본부,제주 지점,0.001678736059629,,,,,
6/10/2016,미래혁신본부,제주 지점,0.008873335836783,,,,,
6/10/2016,미래혁신본부,성남 지점,0.002032537889919,,,,,
6/10/2016,금융사업본부,제주 지점,0.000128979778665,,,,,
6/10/2016,미래혁신본부,성남 지점,0.002119074361015,,,,,
6/10/2016,금융사업본부,인천 지점,0.007546091319251,,,,,
6/10/2016,미래혁신본부,성남 지점,0.005641646505194,,,,,
6/10/2016,공공사업본부,성남 지점,0.005787724602365,,,,,
6/10/2016,공공사업본부,서울 본사,0.003743895843704,,,,,
6/10/2016,공공사업본부,성남 지점,0.000433610587859,,,,,
6/10/2016,공공사업본부,제주 지점,0.006128987407418,,,,,
6/10/2016,미래혁신본부,서울 본사,0.002573680132499,,,,,
6/10/2016,공공사업본부,제주 지점,0.001640850410484,,,,,
6/10/2016,미래혁신본부,인천 지점,0.006973997009658,,,,,
6/10/2016,금융사업본부,서울 본사,0.003867966381507,,,,,
6/10/2016,금융사업본부,서울 본사,0.008133141406285,,,,,
6/10/2016,금융사업본부,제주 지점,0.009449638603418,,,,,
6/10/2016,미래혁신본부,성남 지점,0.004868492275637,,,,,
6/10/2016,금융사업본부,인천 지점,0.008298957072055,,,,,
6/10/2016,공공사업본부,서울 본사,0.006190095465218,,,,,
6/10/2016,공공사업본부,제주 지점,0.005549520528726,,,,,
6/10/2016,공공사업본부,제주 지점,0.007182384560044,,,,,
6/10/2016,공공사업본부,서울 본사,0.001154778500503,,,,,
6/11/2016,공공사업본부,서울 본사,0.008690967516117,,,,,
6/11/2016,공공사업본부,서울 본사,0.004497624574502,,,,,
6/11/2016,공공사업본부,서울 본사,0.004971272237901,,,,,
6/11/2016,공공사업본부,서울 본사,0.008903878903194,,,,,
6/11/2016,금융사업본부,성남 지점,0.003494116087259,,,,,
6/11/2016,공공사업본부,성남 지점,0.010045958141087,,,,,
6/11/2016,금융사업본부,제주 지점,0.003521068910746,,,,,
6/11/2016,공공사업본부,제주 지점,0.005817561380645,,,,,
6/11/2016,공공사업본부,성남 지점,0.008975774540705,,,,,
6/11/2016,금융사업본부,성남 지점,0.005196067211277,,,,,
6/11/2016,금융사업본부,인천 지점,0.004176486702027,,,,,
6/11/2016,미래혁신본부,제주 지점,0.005597995191619,,,,,
6/11/2016,공공사업본부,제주 지점,0.003749211779835,,,,,
6/11/2016,금융사업본부,서울 본사,0.000917424935403,,,,,
6/11/2016,공공사업본부,제주 지점,0.005696970471453,,,,,
6/11/2016,공공사업본부,제주 지점,0.010606830714316,,,,,
6/11/2016,미래혁신본부,인천 지점,0.008022101416881,,,,,
6/11/2016,금융사업본부,성남 지점,0.006600419317284,,,,,
6/11/2016,공공사업본부,제주 지점,0.008295809975425,,,,,
6/11/2016,미래혁신본부,성남 지점,0.007152393188617,,,,,
6/11/2016,공공사업본부,제주 지점,0.004721120824525,,,,,
6/11/2016,공공사업본부,인천 지점,0.004516369540959,,,,,
6/11/2016,미래혁신본부,서울 본사,0.002229642995528,,,,,
6/11/2016,금융사업본부,제주 지점,0.007517567812940,,,,,
6/11/2016,공공사업본부,성남 지점,0.007153051213718,,,,,
6/12/2016,금융사업본부,서울 본사,0.003187571912178,,,,,
6/12/2016,공공사업본부,서울 본사,0.005948922538185,,,,,
6/12/2016,공공사업본부,제주 지점,0.004136012038666,,,,,
6/12/2016,금융사업본부,인천 지점,0.002274708262448,,,,,
6/12/2016,금융사업본부,제주 지점,0.005482189970131,,,,,
6/12/2016,공공사업본부,서울 본사,0.003498601064287,,,,,
6/12/2016,금융사업본부,성남 지점,0.009704711488904,,,,,
6/12/2016,공공사업본부,제주 지점,0.007720723984787,,,,,
6/12/2016,금융사업본부,제주 지점,0.007991779515908,,,,,
6/12/2016,공공사업본부,서울 본사,0.006146083216989,,,,,
6/12/2016,미래혁신본부,서울 본사,0.001385130396691,,,,,
6/12/2016,금융사업본부,제주 지점,0.007309921328753,,,,,
6/12/2016,공공사업본부,제주 지점,0.000809962838321,,,,,
6/12/2016,금융사업본부,인천 지점,0.002517722025421,,,,,
6/12/2016,금융사업본부,인천 지점,0.008547689271496,,,,,
6/12/2016,공공사업본부,서울 본사,0.000186695105882,,,,,
6/12/2016,금융사업본부,서울 본사,0.000175786157988,,,,,
6/12/2016,공공사업본부,인천 지점,0.003440814339479,,,,,
6/12/2016,공공사업본부,서울 본사,0.006727395349212,,,,,
6/12/2016,금융사업본부,인천 지점,0.006586333608347,,,,,
6/12/2016,미래혁신본부,성남 지점,0.005135163223252,,,,,
6/12/2016,공공사업본부,서울 본사,0.009438118387490,,,,,
6/12/2016,공공사업본부,성남 지점,0.001270197836894,,,,,
6/12/2016,금융사업본부,인천 지점,0.009215507595581,,,,,
6/12/2016,금융사업본부,성남 지점,0.010023284792107,,,,,
6/12/2016,금융사업본부,성남 지점,0.002741431186421,,,,,
6/12/2016,금융사업본부,서울 본사,0.008692991208464,,,,,
6/12/2016,공공사업본부,성남 지점,0.001859752156389,,,,,
6/13/2016,금융사업본부,인천 지점,0.002116128378901,,,,,
6/13/2016,미래혁신본부,제주 지점,0.002943130213923,,,,,
6/13/2016,공공사업본부,인천 지점,0.001733125736559,,,,,
6/13/2016,금융사업본부,성남 지점,0.007319617363598,,,,,
6/13/2016,미래혁신본부,성남 지점,0.006439125973717,,,,,
6/13/2016,미래혁신본부,서울 본사,0.007039018179225,,,,,
6/13/2016,공공사업본부,제주 지점,0.002706606105474,,,,,
6/13/2016,미래혁신본부,제주 지점,0.003716987762313,,,,,
6/13/2016,미래혁신본부,성남 지점,0.007041505365166,,,,,
6/13/2016,공공사업본부,제주 지점,0.005989309808550,,,,,
6/13/2016,미래혁신본부,인천 지점,0.003413728134205,,,,,
6/13/2016,미래혁신본부,제주 지점,0.005793227059262,,,,,
6/13/2016,미래혁신본부,인천 지점,0.007827383743085,,,,,
6/13/2016,공공사업본부,제주 지점,0.004691138985849,,,,,
6/13/2016,금융사업본부,제주 지점,0.005242828631862,,,,,
6/13/2016,미래혁신본부,제주 지점,0.005669362543520,,,,,
6/13/2016,공공사업본부,제주 지점,0.001828728847747,,,,,
6/13/2016,공공사업본부,인천 지점,0.005632516678344,,,,,
6/13/2016,금융사업본부,제주 지점,0.004935402428832,,,,,
6/13/2016,공공사업본부,인천 지점,0.005861399487795,,,,,
6/13/2016,미래혁신본부,제주 지점,0.006117324804518,,,,,
6/13/2016,금융사업본부,제주 지점,0.004473837248176,,,,,
6/13/2016,공공사업본부,서울 본사,0.003934152334989,,,,,
6/13/2016,금융사업본부,성남 지점,0.009238896580395,,,,,
6/13/2016,공공사업본부,서울 본사,0.002209368910427,,,,,
6/13/2016,공공사업본부,서울 본사,0.006778708438971,,,,,
6/13/2016,공공사업본부,제주 지점,0.001981599167623,,,,,
6/13/2016,미래혁신본부,제주 지점,0.012276361364601,,,,,
6/14/2016,공공사업본부,인천 지점,0.008358171568159,,,,,
6/14/2016,공공사업본부,성남 지점,0.006813665897729,,,,,
6/14/2016,금융사업본부,인천 지점,0.008395428060255,,,,,
6/14/2016,금융사업본부,성남 지점,0.005240604189579,,,,,
6/14/2016,미래혁신본부,제주 지점,0.009756152417522,,,,,
6/14/2016,금융사업본부,인천 지점,0.004732864429481,,,,,
6/14/2016,금융사업본부,성남 지점,0.005655709918055,,,,,
6/14/2016,금융사업본부,인천 지점,0.005528887626747,,,,,
6/14/2016,공공사업본부,인천 지점,0.004649368505248,,,,,
6/14/2016,미래혁신본부,인천 지점,0.006558554041751,,,,,
6/14/2016,금융사업본부,인천 지점,0.003883863845701,,,,,
6/14/2016,미래혁신본부,제주 지점,0.005453473060657,,,,,
6/14/2016,미래혁신본부,제주 지점,0.009117861509902,,,,,
6/14/2016,공공사업본부,인천 지점,0.010379672375448,,,,,
6/14/2016,공공사업본부,인천 지점,0.003860953310303,,,,,
6/14/2016,공공사업본부,인천 지점,0.008659455021741,,,,,
6/14/2016,공공사업본부,서울 본사,0.005459511220145,,,,,
6/14/2016,공공사업본부,성남 지점,0.009432912750238,,,,,
6/14/2016,금융사업본부,성남 지점,0.001193784253149,,,,,
6/14/2016,공공사업본부,제주 지점,0.002752278098969,,,,,
6/14/2016,금융사업본부,성남 지점,0.005888757725755,,,,,
6/14/2016,금융사업본부,서울 본사,0.005920980535198,,,,,
6/14/2016,금융사업본부,인천 지점,0.006062508477682,,,,,
6/14/2016,금융사업본부,성남 지점,0.005687534672835,,,,,
6/14/2016,공공사업본부,인천 지점,0.006206545862064,,,,,
6/14/2016,공공사업본부,서울 본사,0.003198123304933,,,,,
6/14/2016,공공사업본부,제주 지점,0.005942399887876,,,,,
6/15/2016,공공사업본부,서울 본사,0.002712682857333,,,,,
6/15/2016,금융사업본부,제주 지점,0.008362000505470,,,,,
6/15/2016,금융사업본부,서울 본사,0.001898512845272,,,,,
6/15/2016,공공사업본부,성남 지점,0.002309891832301,,,,,
6/15/2016,공공사업본부,제주 지점,0.007551363017279,,,,,
6/15/2016,미래혁신본부,인천 지점,0.005303439937503,,,,,
6/15/2016,미래혁신본부,서울 본사,0.004986753121531,,,,,
6/15/2016,금융사업본부,인천 지점,0.003228694757469,,,,,
6/15/2016,미래혁신본부,제주 지점,0.005041964984063,,,,,
6/15/2016,공공사업본부,성남 지점,0.007835904304336,,,,,
6/15/2016,금융사업본부,서울 본사,0.010256036738002,,,,,
6/15/2016,공공사업본부,제주 지점,0.006857211543150,,,,,
6/15/2016,미래혁신본부,인천 지점,0.004753248102353,,,,,
6/15/2016,공공사업본부,서울 본사,0.002592330815540,,,,,
6/15/2016,공공사업본부,제주 지점,0.005869007885789,,,,,
6/15/2016,공공사업본부,성남 지점,0.005446609580276,,,,,
6/15/2016,금융사업본부,서울 본사,0.004902686874608,,,,,
6/15/2016,금융사업본부,성남 지점,0.000544124994163,,,,,
6/15/2016,공공사업본부,서울 본사,0.007462619830935,,,,,
6/15/2016,공공사업본부,제주 지점,0.004975209601039,,,,,
6/15/2016,금융사업본부,서울 본사,0.003578294723253,,,,,
6/15/2016,공공사업본부,제주 지점,0.008186285928617,,,,,
6/15/2016,금융사업본부,인천 지점,0.002974587161182,,,,,
6/15/2016,공공사업본부,제주 지점,0.002444432512568,,,,,
6/15/2016,금융사업본부,제주 지점,0.008438416037990,,,,,
6/15/2016,금융사업본부,성남 지점,0.000834043230166,,,,,
6/15/2016,금융사업본부,성남 지점,0.005457124461828,,,,,
6/15/2016,미래혁신본부,서울 본사,0.005339596339409,,,,,
6/15/2016,금융사업본부,제주 지점,0.010530884001173,,,,,
6/15/2016,미래혁신본부,인천 지점,0.001415807969722,,,,,
6/15/2016,금융사업본부,인천 지점,0.001238813608142,,,,,
6/15/2016,금융사업본부,서울 본사,0.005399465134571,,,,,
6/15/2016,미래혁신본부,서울 본사,0.004547323026174,,,,,
6/16/2016,미래혁신본부,서울 본사,0.001713994702967,,,,,
6/16/2016,공공사업본부,인천 지점,0.005967204683540,,,,,
6/16/2016,금융사업본부,인천 지점,0.003006932324728,,,,,
6/16/2016,미래혁신본부,인천 지점,0.005526276719148,,,,,
6/16/2016,금융사업본부,제주 지점,0.001936117926936,,,,,
6/16/2016,공공사업본부,제주 지점,0.006296460570291,,,,,
6/16/2016,미래혁신본부,인천 지점,0.005958490749215,,,,,
6/16/2016,금융사업본부,제주 지점,0.003397916274707,,,,,
6/16/2016,금융사업본부,서울 본사,0.009550440862627,,,,,
6/16/2016,금융사업본부,인천 지점,0.000427500077454,,,,,
6/16/2016,공공사업본부,서울 본사,0.003292578188773,,,,,
6/16/2016,금융사업본부,인천 지점,0.004923400660292,,,,,
6/16/2016,금융사업본부,인천 지점,0.001664569944905,,,,,
6/16/2016,금융사업본부,제주 지점,0.000804123637460,,,,,
6/16/2016,공공사업본부,성남 지점,0.001045714046730,,,,,
6/16/2016,공공사업본부,서울 본사,0.000260205028935,,,,,
6/16/2016,공공사업본부,제주 지점,0.010495001531083,,,,,
6/16/2016,공공사업본부,서울 본사,0.007485728820966,,,,,
6/16/2016,금융사업본부,제주 지점,0.007563752945657,,,,,
6/16/2016,미래혁신본부,인천 지점,0.007040461431399,,,,,
6/16/2016,금융사업본부,서울 본사,0.007115876890134,,,,,
6/17/2016,공공사업본부,제주 지점,0.010230247279223,,,,,
6/17/2016,미래혁신본부,제주 지점,0.002141603091910,,,,,
